district,median_income,median_house_value
1167,1.8047,53800.0
1168,2.4952,53900.0
1169,2.2045,41800.0
1170,2.9965,88900.0
1171,3.2833,82600.0
1172,2.6563,63600.0
1173,2.0455,59400.0
1174,1.3611,60600.0
1175,2.6071,57100.0
1176,1.7727,49000.0
1177,2.3566,80400.0
1178,2.425,96200.0
1179,3.0208,60000.0
1180,2.5313,61300.0
1181,2.1776,73800.0
1182,1.9943,86300.0
1183,1.7552,86400.0
1184,2.6607,84600.0
1185,2.7891,73500.0
1186,2.3224,56200.0
1187,1.7885,57000.0
1188,1.91,63900.0
1189,2.0474,56000.0
1190,1.8355,63000.0
1191,2.3243,85500.0
1192,2.5259,81300.0
1193,2.2813,57600.0
1194,2.1728,59400.0
1195,2.4943,81900.0
1196,3.3929,82100.0
1197,2.3816,116000.0
1198,2.5,116100.0
1199,2.3654,94900.0
1200,2.9063,92200.0
1201,2.2875,79900.0
1202,2.6528,133000.0
1203,3.0,122600.0
1204,2.9821,90400.0
1205,2.0472,93200.0
1206,4.0109,125900.0
1207,3.636,133100.0
1208,3.8488,130600.0
1209,2.1382,104000.0
1210,2.5473,101600.0
1211,2.0417,92600.0
1212,2.6417,122300.0
1213,2.4583,112500.0
1214,2.6667,86600.0
1215,2.5667,77400.0
1216,2.7344,91900.0
1217,3.024,100900.0
1218,1.625,94700.0
1219,2.2604,84800.0
1220,2.8208,139900.0
1221,3.75,121400.0
1222,4.4063,155800.0
1223,2.9821,111500.0
1224,2.6942,123500.0
1225,2.5352,113700.0
1226,3.3542,103800.0
1227,3.075,108300.0
1228,3.125,77500.0
1229,2.7841,65800.0
1230,2.9489,67500.0
1231,2.2754,59200.0
1232,2.7137,72000.0
1233,3.2625,92800.0
1234,3.017,112500.0
1235,2.25,75000.0
1236,3.125,108000.0
1237,2.331,65500.0
1238,2.875,61500.0
1239,2.5625,62700.0
1240,1.7463,68800.0
1241,2.2679,69100.0
1242,2.5556,75800.0
1243,2.4559,75000.0
1244,2.1845,112500.0
1245,3.4402,192400.0
1246,3.6694,209400.0
1247,3.2619,183800.0
1248,5.0016,189100.0
1249,4.9618,156500.0
1250,5.0468,168800.0
1251,3.6411,162800.0
1252,5.1041,172900.0
1253,3.3558,129700.0
1254,4.375,213500.0
1255,1.6554,119400.0
1256,2.8828,131100.0
1257,3.8125,125400.0
1258,3.2813,151400.0
1259,4.7426,263100.0
1260,4.8958,187100.0
1261,2.2216,156700.0
1262,5.7104,186300.0
1263,4.6587,152500.0
1264,5.1017,241400.0
1265,6.9051,340900.0
1266,3.691,154400.0
1267,4.4583,253900.0
1268,2.2532,109400.0
1269,2.2361,105100.0
1270,2.2639,128500.0
1271,2.2361,93800.0
1272,2.1719,99100.0
1273,1.5988,96400.0
1274,3.4722,127000.0
1275,0.536,87500.0
1276,4.4491,133900.0
1277,3.1728,146800.0
1278,3.6118,124700.0
1279,2.7234,110200.0
1280,3.5179,130800.0
1281,5.3245,174500.0
1282,3.9861,168100.0
1283,4.8194,170400.0
1284,5.1435,150800.0
1285,5.0164,165200.0
1286,2.6364,93500.0
1287,2.8466,113400.0
1288,2.905,97300.0
1289,4.4583,131000.0
1290,4.2647,133400.0
1291,2.0411,100000.0
1292,2.5495,103600.0
1293,4.8359,145300.0
1294,4.9167,152400.0
1295,4.4853,145900.0
1296,4.7566,142500.0
1297,1.7161,75800.0
1298,3.3625,126100.0
1299,4.6029,142600.0
1300,5.6779,164700.0
1301,2.5893,108500.0
1302,5.6506,178600.0
1303,5.7321,164700.0
1304,3.5368,122500.0
1305,5.5,179500.0
1306,5.4409,205100.0
1307,4.1111,158600.0
1308,1.2024,90200.0
1309,1.3958,67500.0
1310,2.7083,99400.0
1311,2.0,101400.0
1312,2.0034,87700.0
1313,2.5737,87000.0
1314,3.3371,94600.0
1315,3.6154,181800.0
1316,3.1389,117800.0
1317,4.1947,140300.0
1318,2.7374,150000.0
1319,4.2227,134400.0
1320,5.3098,151900.0
1321,3.5857,165200.0
1322,5.25,161700.0
1323,4.1016,170500.0
1324,5.5676,174200.0
1325,4.8542,144100.0
1326,4.9783,163900.0
1327,3.0042,103900.0
1328,2.1417,122200.0
1329,4.6628,136000.0
1330,5.102,156500.0
1331,4.0972,99200.0
1332,3.5129,110600.0
1333,4.1094,162200.0
1334,6.0497,177500.0
1335,6.1237,166000.0
1336,5.3363,160800.0
1337,5.1337,154800.0
1338,4.0767,143100.0
1339,1.4871,87100.0
1340,3.016,95300.0
1341,2.1013,100700.0
1342,2.7907,113900.0
1343,3.5436,100200.0
1344,4.2067,125000.0
1345,3.4817,129800.0
1346,2.5833,83500.0
1347,3.7043,139800.0
1348,3.3661,98500.0
1349,4.8693,156900.0
1350,6.0424,165900.0
1351,2.0523,133900.0
1352,2.5795,225000.0
1353,2.9583,166000.0
1354,1.8523,144800.0
1355,4.5,178300.0
1356,2.1974,139300.0
1357,2.5481,150800.0
1358,5.1265,196100.0
1359,3.1711,116100.0
1360,3.3831,129400.0
1361,4.2042,166400.0
1362,3.9519,126500.0
1363,3.609,135700.0
1364,4.1189,172400.0
1365,3.8824,113700.0
1366,3.6523,159700.0
1367,3.625,156300.0
1368,5.2015,204200.0
1369,5.76,212600.0
1370,5.0509,199900.0
1371,5.4496,205400.0
1372,5.1297,206700.0
1373,4.3875,287700.0
1374,6.6579,245200.0
1375,6.9961,294100.0
1376,6.135,297300.0
1377,5.6875,211000.0
1378,4.675,225400.0
1379,5.6931,269600.0
1380,4.3571,228200.0
1381,6.3699,235500.0
1382,4.5401,166900.0
1383,4.0154,186100.0
1384,3.7262,211800.0
1385,5.0172,197100.0
1386,4.2917,189600.0
1387,6.0859,266000.0
1388,4.7386,186400.0
1389,4.5893,190000.0
1390,5.0672,243000.0
1391,4.8702,235600.0
1392,5.0445,196200.0
1393,3.9816,182000.0
1394,4.175,169400.0
1395,2.5459,179300.0
1396,2.5268,235700.0
1397,3.5057,205100.0
1398,2.892,220800.0
1399,5.0761,233200.0
1400,4.725,232100.0
1401,4.475,265700.0
1402,6.0265,247900.0
1403,6.1922,273200.0
1404,3.2484,91100.0
1405,3.2,134500.0
1406,4.125,136200.0
1407,6.1359,250000.0
1408,2.8043,87500.0
1409,1.8229,137500.0
1410,3.7333,136400.0
1411,2.3462,75000.0
1412,1.3894,156300.0
1413,2.3152,140600.0
1414,5.7295,178300.0
1415,4.5707,175900.0
1416,3.8897,139900.0
1417,3.6042,138200.0
1418,4.6375,178200.0
1419,4.9022,169300.0
1420,4.45,161900.0
1421,4.59,166600.0
1422,3.4531,148900.0
1423,3.5179,165500.0
1424,4.317,194000.0
1425,5.1118,226900.0
1426,5.1021,202800.0
1427,3.6449,211500.0
1428,2.8456,165500.0
1429,3.4187,161700.0
1430,5.4607,192300.0
1431,5.0915,193200.0
1432,4.4536,184000.0
1433,6.2135,217200.0
1434,4.9219,182000.0
1435,4.525,161300.0
1436,4.0507,161000.0
1437,3.7841,144900.0
1438,6.1436,259500.0
1439,6.1168,210500.0
1440,5.0092,244100.0
1441,4.7891,184800.0
1442,5.2145,229200.0
1443,3.6133,196100.0
1444,3.65,204100.0
1445,5.7512,240200.0
1446,5.9617,231100.0
1447,5.2442,213200.0
1448,5.1333,207200.0
1449,4.6071,184100.0
1450,3.7,179000.0
1451,4.5833,190700.0
1452,3.0859,167800.0
1453,5.431,246700.0
1454,3.1573,126700.0
1455,7.6166,260400.0
1456,5.5872,200600.0
1457,6.7371,267400.0
1458,6.7821,265900.0
1459,5.3794,206200.0
1460,4.0,171000.0
1461,3.25,151100.0
1462,2.9861,160900.0
1463,2.9915,166700.0
1464,2.9097,106300.0
1465,2.5841,112500.0
1466,3.1968,151000.0
1467,2.2411,151800.0
1468,3.8456,159800.0
1469,3.6964,165700.0
1470,1.837,175000.0
1471,3.1838,182000.0
1472,5.4482,190800.0
1473,6.0901,298200.0
1474,6.6727,305100.0
1475,2.1083,162500.0
1476,3.1719,220500.0
1477,2.4519,208300.0
1478,4.9485,202300.0
1479,5.6642,237000.0
1480,4.2569,213100.0
1481,6.7061,322300.0
1482,4.125,267100.0
1483,6.0704,268000.0
1484,6.3809,273600.0
1485,6.8145,339200.0
1486,7.5898,330200.0
1487,3.1406,163100.0
1488,5.6292,231400.0
1489,4.6602,227800.0
1490,4.7188,197100.0
1491,2.85,144600.0
1492,5.5777,279300.0
1493,6.0918,344800.0
1494,4.0473,266500.0
1495,4.45,184900.0
1496,4.7094,234700.0
1497,7.4713,351200.0
1498,6.5847,358800.0
1499,7.6877,367700.0
1500,5.0362,275300.0
1501,4.1612,232800.0
1502,2.6998,216100.0
1503,3.1002,114300.0
1504,5.0255,226000.0
1505,3.7433,252100.0
1506,4.4312,225000.0
1507,4.4561,250000.0
1508,6.195,264900.0
1509,5.0391,259800.0
1510,3.6833,292500.0
1511,5.0499,306800.0
1512,7.0895,306900.0
1513,4.3864,266800.0
1514,6.2924,283900.0
1515,5.1097,288000.0
1516,5.5636,268800.0
1517,5.6558,263300.0
1518,6.5378,340900.0
1519,6.7192,397500.0
1520,2.9526,271000.0
1521,4.6528,335700.0
1522,4.2625,310600.0
1523,7.5349,349100.0
1524,4.8088,321200.0
1525,5.6986,275800.0
1526,7.5,356200.0
1527,4.6424,312700.0
1528,6.112,390600.0
1529,9.5862,469400.0
1530,6.2726,258200.0
1531,6.1265,260300.0
1532,6.2048,275000.0
1533,3.375,350000.0
1534,6.3325,250000.0
1535,6.2631,266000.0
1536,6.2781,269800.0
1537,2.4821,157200.0
1538,6.8806,343500.0
1539,6.6204,296100.0
1540,6.6131,312500.0
1541,7.6473,345800.0
1542,8.155,343700.0
1543,5.5921,359100.0
1544,8.3188,403400.0
1545,7.9168,356000.0
1546,7.8287,369200.0
1547,6.7857,341300.0
1548,6.3942,356700.0
1549,9.7037,425100.0
1550,4.6932,356100.0
1551,10.3345,461400.0
1552,12.5915,432400.0
1553,3.1591,434700.0
1554,15.0001,350000.0
1555,6.7027,381900.0
1556,7.2216,324600.0
1557,7.9393,399300.0
1558,7.7072,443800.0
1559,6.5617,386600.0
1560,4.6042,256400.0
1561,3.375,200000.0
1562,5.1755,294800.0
1563,4.9018,188500.0
1564,7.6518,359300.0
1565,8.2673,358700.0
1566,7.3732,287300.0
1567,8.4352,441400.0
1568,7.2655,494000.0
1569,7.5139,398200.0
1570,8.0839,372000.0
1571,8.003,351300.0
1572,9.0776,450400.0
1573,8.039,382200.0
1574,6.5095,294400.0
1575,8.3678,455300.0
1576,6.8686,406500.0
1577,5.2079,310300.0
1578,4.3235,279500.0
1579,6.4666,348200.0
1580,8.0448,433300.0
1581,4.125,257100.0
1582,2.7411,350000.0
1583,10.3713,426100.0
1584,6.2275,394400.0
1585,3.5536,387200.0
1586,2.3971,99400.0
1587,2.933,85000.0
1588,2.9167,102700.0
1589,3.6437,186500.0
1590,3.12,155000.0
1591,4.4551,252400.0
1592,3.5893,206300.0
1593,2.4896,73400.0
1594,7.2315,367100.0
1595,7.6202,402600.0
1596,6.5814,314200.0
1597,8.0074,454100.0
1598,7.6717,416500.0
1599,6.6657,364500.0
1600,7.203,369900.0
1601,4.5744,314000.0
1602,7.3267,389900.0
1603,5.6349,355600.0
1604,7.52,370200.0
1605,8.1586,404300.0
1606,4.9,354200.0
1607,8.9571,399700.0
1608,8.7589,434500.0
1609,7.6917,401800.0
1610,7.6107,423200.0
1611,6.917,438000.0
1612,2.4444,475000.0
1613,7.3195,367500.0
1614,7.7736,378100.0
1615,8.1489,499000.0
1616,5.2699,204200.0
1617,6.4753,166800.0
1618,5.5601,213700.0
1619,2.875,162500.0
1620,8.3209,485400.0
1621,2.9591,210100.0
1622,5.1582,194700.0
1623,4.1483,181200.0
1624,6.8642,285400.0
1625,6.6134,307000.0
1626,8.3956,353600.0
1627,8.1163,365800.0
1628,9.0243,427700.0
1629,7.3445,366700.0
1630,5.2798,237400.0
1631,7.1978,288000.0
1632,8.7059,329400.0
1633,6.2296,291700.0
1634,7.5695,320400.0
1635,6.299,286900.0
1636,6.6049,312600.0
1637,5.9346,253600.0
1638,5.7001,205100.0
1639,5.6293,197600.0
1640,6.0224,198500.0
1641,6.7741,310700.0
1642,3.125,171100.0
1643,2.5517,147100.0
1644,3.6154,155700.0
1645,5.6022,197000.0
1646,4.4474,203700.0
1647,2.3103,134500.0
1648,3.9345,150200.0
1649,2.694,123000.0
1650,1.6767,147700.0
1651,5.0969,174200.0
1652,3.4471,178900.0
1653,4.025,173200.0
1654,4.3173,175400.0
1655,4.4394,162000.0
1656,4.621,191100.0
1657,3.2759,195000.0
1658,4.375,193300.0
1659,5.1178,198000.0
1660,5.8899,243200.0
1661,6.0289,218600.0
1662,5.0473,184800.0
1663,5.7862,269400.0
1664,6.0102,235600.0
1665,6.5006,237700.0
1666,4.2269,170500.0
1667,5.2375,246400.0
1668,5.8418,240300.0
1669,6.1576,248700.0
1670,6.2073,272900.0
1671,5.1046,209800.0
1672,5.5,201000.0
1673,6.0666,272400.0
1674,3.6393,184000.0
1675,3.5353,164700.0
1676,4.4911,227400.0
1677,3.375,149700.0
1678,4.4387,190000.0
1679,4.45,196600.0
1680,3.8343,191400.0
1681,4.3958,194200.0
1682,4.35,185000.0
1683,4.2348,157800.0
1684,3.6518,164300.0
1685,3.9722,161000.0
1686,4.6944,171100.0
1687,2.9781,109000.0
1688,4.3333,170800.0
1689,4.2852,173500.0
1690,4.0437,162800.0
1691,2.6167,85100.0
1692,6.0115,175000.0
1693,3.911,112500.0
1694,4.125,212500.0
1695,0.716,104200.0
1696,1.5347,80400.0
1697,1.8333,69800.0
1698,1.6023,81300.0
1699,0.9797,76400.0
1700,0.7403,68600.0
1701,1.4583,67500.0
1702,3.9773,131300.0
1703,3.7562,132900.0
1704,6.0426,110000.0
1705,2.0353,113600.0
1706,2.5863,112200.0
1707,3.2188,113800.0
1708,4.6937,134100.0
1709,4.5,156600.0
1710,3.3125,158800.0
1711,4.4135,150100.0
1712,3.5463,130800.0
1713,2.3382,120700.0
1714,3.9118,129400.0
1715,2.5164,114200.0
1716,1.875,97200.0
1717,2.0724,97700.0
1718,2.6328,110300.0
1719,2.5461,93900.0
1720,1.8664,107800.0
1721,3.375,133700.0
1722,4.0417,182800.0
1723,2.5769,146100.0
1724,2.1915,120800.0
1725,2.1991,133300.0
1726,2.5382,103600.0
1727,3.7277,165100.0
1728,5.5196,210800.0
1729,3.9464,186900.0
1730,3.7708,144600.0
1731,2.8833,140400.0
1732,3.5848,140800.0
1733,3.1571,141600.0
1734,3.9417,139100.0
1735,4.0526,150800.0
1736,3.6719,134100.0
1737,3.0313,135800.0
1738,4.0927,142600.0
1739,3.0694,135300.0
1740,2.875,133400.0
1741,3.2333,135100.0
1742,3.2833,111700.0
1743,3.0737,111600.0
1744,3.6094,114600.0
1745,2.7714,104700.0
1746,3.942,143300.0
1747,2.7391,140300.0
1748,1.681,145500.0
1749,3.125,143900.0
1750,2.3456,105200.0
1751,1.6571,105200.0
1752,2.8967,95600.0
1753,1.5139,81700.0
1754,3.0862,79000.0
1755,0.9687,105800.0
1756,1.3365,72900.0
1757,1.822,79700.0
1758,1.3167,71600.0
1759,1.7865,88000.0
1760,2.3352,84300.0
1761,1.6,79400.0
1762,3.05,121600.0
1763,1.0521,69100.0
1764,1.75,37900.0
1765,5.0524,269800.0
1766,4.016,274500.0
1767,3.2875,275000.0
1768,2.1287,95000.0
1769,1.7257,91500.0
1770,1.7727,86100.0
1771,1.9375,87000.0
1772,0.8641,84200.0
1773,1.125,93800.0
1774,1.9224,94000.0
1775,1.3929,104200.0
1776,4.2895,186800.0
1777,2.3475,90300.0
1778,3.0156,111500.0
1779,1.4423,88300.0
1780,2.64,112100.0
1781,3.2222,156300.0
1782,5.0187,140600.0
1783,2.2301,122400.0
1784,3.2674,129100.0
1785,2.6399,119600.0
1786,2.7628,167800.0
1787,3.6417,178400.0
1788,4.1146,177800.0
1789,5.3433,286500.0
1790,5.0399,253400.0
1791,5.1067,247300.0
1792,6.2712,267700.0
1793,6.0677,321600.0
1794,5.943,288200.0
1795,6.516,401000.0
1796,4.5,304000.0
1797,3.5089,261900.0
1798,2.675,22500.0
1799,2.8456,183300.0
1800,3.724,220100.0
1801,2.5,195800.0
1802,3.3594,186900.0
1803,4.1587,212200.0
1804,4.0804,239000.0
1805,2.7243,218100.0
1806,2.9441,200400.0
1807,3.6321,209100.0
1808,2.9219,217200.0
1809,3.4091,223000.0
1810,2.3946,141700.0
1811,2.2672,162500.0
1812,6.0,311400.0
1813,5.1691,263200.0
1814,4.0536,262000.0
1815,5.5357,273700.0
1816,4.4286,234900.0
1817,6.5576,358500.0
1818,6.3538,333700.0
1819,4.1212,287500.0
1820,5.828,324400.0
1821,6.3669,315500.0
1822,7.3089,331200.0
1823,3.7557,109400.0
1824,1.9797,85800.0
1825,2.4805,73200.0
1826,2.5795,68400.0
1827,1.6654,74600.0
1828,1.7038,78300.0
1829,2.0074,66900.0
1830,2.4605,105900.0
1831,2.1829,69500.0
1832,2.275,122400.0
1833,2.1336,75000.0
1834,3.0313,103600.0
1835,2.2868,103100.0
1836,2.9688,152700.0
1837,3.13,116700.0
1838,2.0202,71100.0
1839,1.5536,212500.0
1840,2.625,187500.0
1841,2.02,87500.0
1842,1.7245,92200.0
1843,2.32,91300.0
1844,2.5875,173400.0
1845,2.4917,200000.0
1846,1.9667,84600.0
1847,3.1806,107200.0
1848,3.5417,114800.0
1849,2.2589,131600.0
1850,1.8906,104200.0
1851,2.83,110500.0
1852,4.6,136800.0
1853,1.9018,109700.0
1854,4.0417,99300.0
1855,3.1625,103600.0
1856,3.0806,118500.0
1857,2.9091,141900.0
1858,2.3281,85800.0
1859,2.6607,90400.0
1860,3.15,86900.0
1861,2.0708,89600.0
1862,3.9722,313400.0
1863,2.996,126100.0
1864,3.3295,126600.0
1865,3.5,103600.0
1866,1.7188,96100.0
1867,2.675,104200.0
1868,2.2056,107200.0
1869,3.2396,101900.0
1870,2.0938,94400.0
1871,1.9851,86700.0
1872,3.0089,100800.0
1873,1.9727,114100.0
1874,2.7457,107800.0
1875,3.5,134700.0
1876,5.0718,162500.0
1877,4.225,127600.0
1878,3.5714,109700.0
1879,4.3333,121400.0
1880,3.7891,117700.0
1881,3.8333,118800.0
1882,3.017,97600.0
1883,2.875,87500.0
1884,4.0313,126000.0
1885,4.975,206300.0
1886,4.0714,437500.0
1887,4.8311,172200.0
1888,3.93,163400.0
1889,3.7625,113200.0
1890,2.902,127300.0
1891,3.2027,128600.0
1892,2.8562,128200.0
1893,3.1635,132600.0
1894,2.9444,119300.0
1895,1.7222,118500.0
1896,3.4688,120100.0
1897,4.9583,87500.0
1898,0.9227,95500.0
1899,4.7083,213300.0
1900,6.844,239600.0
1901,4.6394,173400.0
1902,6.314,228900.0
1903,5.3344,217500.0
1904,4.7276,197500.0
1905,4.1163,172500.0
1906,4.5246,198900.0
1907,5.4413,187900.0
1908,5.584,186600.0
1909,3.225,163300.0
1910,3.2964,176900.0
1911,5.2032,217100.0
1912,3.9036,180800.0
1913,4.0714,300600.0
1914,4.5568,170100.0
1915,4.1843,207600.0
1916,4.3981,202800.0
1917,5.5111,196300.0
1918,4.835,230600.0
1919,4.0,167400.0
1920,4.825,184600.0
1921,2.5625,146100.0
1922,2.2269,128300.0
1923,2.8807,142600.0
1924,2.5104,120500.0
1925,2.1603,111300.0
1926,2.3314,121600.0
1927,2.6392,148500.0
1928,1.5625,108300.0
1929,2.9844,127900.0
1930,2.7273,128600.0
1931,3.6406,150900.0
1932,2.1682,138100.0
1933,2.9,158700.0
1934,2.9219,141300.0
1935,4.03,141200.0
1936,2.3583,108700.0
1937,3.0217,106900.0
1938,1.7266,94700.0
1939,2.7201,117500.0
1940,4.0709,151700.0
1941,4.0675,140200.0
1942,4.0197,132200.0
1943,3.0789,131700.0
1944,3.9812,136600.0
1945,2.5865,133800.0
1946,2.5042,126400.0
1947,2.6833,118800.0
1948,3.6125,100000.0
1949,3.5192,98000.0
1950,3.5667,115600.0
1951,4.625,162500.0
1952,4.0827,170700.0
1953,5.7373,208300.0
1954,3.0565,118800.0
1955,3.5511,155900.0
1956,3.4872,141400.0
1957,2.3319,138500.0
1958,2.101,56700.0
1959,1.372,49600.0
1960,1.5625,47500.0
1961,1.975,47500.0
1962,1.7011,44800.0
1963,0.9513,50400.0
1964,1.5833,56700.0
1965,2.2206,59200.0
1966,2.1518,53000.0
1967,1.4427,47700.0
1968,1.2344,43300.0
1969,1.7829,52600.0
1970,1.5227,46900.0
1971,1.5547,93900.0
1972,2.5045,90300.0
1973,1.2375,50000.0
1974,1.2813,56400.0
1975,1.0513,39600.0
1976,2.1094,75000.0
1977,0.799,51800.0
1978,1.3527,61200.0
1979,1.123,46700.0
1980,1.8967,43800.0
1981,1.6435,52600.0
1982,2.6176,54100.0
1983,2.4137,62100.0
1984,4.35,67500.0
1985,2.4167,73900.0
1986,1.25,53000.0
1987,2.0043,53500.0
1988,1.5625,52800.0
1989,1.0481,48500.0
1990,1.0472,57800.0
1991,1.3922,49500.0
1992,1.3304,51300.0
1993,1.2404,52500.0
1994,2.1458,34400.0
1995,1.3047,44100.0
1996,1.3587,45300.0
1997,2.1905,61800.0
1998,1.5611,44400.0
1999,2.875,60600.0
2000,1.4577,49800.0
2001,2.3269,50800.0
2002,2.1304,58500.0
2003,1.3343,60800.0
2004,1.8723,52600.0
2005,1.4419,45500.0
2006,1.6325,52100.0
2007,2.0536,50000.0
2008,4.7463,93100.0
2009,2.7813,120300.0
2010,1.5449,62500.0
2011,4.0027,93100.0
2012,4.9196,117900.0
2013,7.2211,171700.0
2014,3.5128,121600.0
2015,4.4583,108300.0
2016,2.6875,153800.0
2017,1.4007,225000.0
2018,1.4646,65900.0
2019,6.8162,127200.0
2020,0.6991,89500.0
2021,2.2437,54200.0
2022,5.2608,151400.0
2023,3.0179,91600.0
2024,2.0294,70400.0
2025,1.7986,49300.0
2026,2.1563,88300.0
2027,1.8355,74200.0
2028,3.9211,92300.0
2029,3.4107,110400.0
2030,1.6607,58000.0
2031,3.0139,65300.0
2032,2.9013,89500.0
2033,1.6602,61200.0
2034,3.5781,92800.0
2035,3.3438,92600.0
2036,2.1691,66700.0
2037,2.77,68400.0
2038,2.2466,96000.0
2039,1.7692,74200.0
2040,2.6146,81300.0
2041,2.0658,67900.0
2042,2.5809,78300.0
2043,3.5375,96700.0
2044,1.4817,72000.0
2045,1.976,67300.0
2046,2.0781,48800.0
2047,1.575,57100.0
2048,1.3929,55600.0
2049,2.9306,67900.0
2050,2.2029,54200.0
2051,1.7636,55100.0
2052,1.8971,66900.0
2053,1.4028,68500.0
2054,1.6429,69200.0
2055,1.7298,58400.0
2056,2.4375,57100.0
2057,2.3952,78400.0
2058,1.175,56100.0
2059,1.0,45000.0
2060,1.5273,59000.0
2061,2.1055,61300.0
2062,1.7344,51300.0
2063,1.2937,52000.0
2064,1.4635,46600.0
2065,1.75,49800.0
2066,1.4766,50600.0
2067,2.19,53400.0
2068,1.2545,45500.0
2069,1.2101,49100.0
2070,1.869,56000.0
2071,1.5174,54600.0
2072,1.6548,49400.0
2073,1.3029,69100.0
2074,1.8667,62800.0
2075,3.3125,70100.0
2076,1.7083,48300.0
2077,1.8641,50800.0
2078,2.9545,59600.0
2079,1.2065,55600.0
2080,1.8958,51300.0
2081,1.9955,54200.0
2082,2.5111,55400.0
2083,1.7994,58700.0
2084,1.4766,52800.0
2085,1.4107,59800.0
2086,1.3278,44500.0
2087,2.3006,69000.0
2088,2.6611,74700.0
2089,3.1,71300.0
2090,3.9514,86900.0
2091,1.6073,64700.0
2092,3.1719,67900.0
2093,2.4956,87500.0
2094,2.4728,88300.0
2095,2.3108,72000.0
2096,3.8088,87700.0
2097,3.6681,82000.0
2098,2.1461,75900.0
2099,3.1417,74600.0
2100,2.1653,78800.0
2101,3.1953,85700.0
2102,3.9338,84700.0
2103,3.25,81400.0
2104,2.0536,55000.0
2105,2.6932,66400.0
2106,3.0,72800.0
2107,2.625,71500.0
2108,3.7578,69200.0
2109,2.6767,87500.0
2110,2.9406,73000.0
2111,2.5737,76900.0
2112,2.6726,70400.0
2113,2.4405,74300.0
2114,2.3333,81300.0
2115,2.2467,70700.0
2116,2.785,72300.0
2117,2.1439,60200.0
2118,2.0564,64700.0
2119,2.5434,67300.0
2120,1.9375,67700.0
2121,1.2176,61900.0
2122,2.3562,58100.0
2123,1.9784,70700.0
2124,2.0357,60200.0
2125,3.8105,87600.0
2126,2.2614,73000.0
2127,2.319,59100.0
2128,2.3967,58700.0
2129,3.5972,89900.0
2130,3.15,72200.0
2131,2.5804,78900.0
2132,3.4265,85000.0
2133,3.625,83400.0
2134,2.6127,69600.0
2135,3.0568,71300.0
2136,2.9081,65600.0
2137,2.4286,68100.0
2138,2.625,71600.0
2139,2.8359,80300.0
2140,3.6522,80200.0
2141,3.0938,76700.0
2142,3.7821,80400.0
2143,3.4213,84500.0
2144,2.7857,79700.0
2145,2.9853,74700.0
2146,2.0446,81300.0
2147,2.9315,83200.0
2148,1.8214,80100.0
2149,2.8194,81100.0
2150,2.875,74500.0
2151,3.3125,106100.0
2152,4.1719,126400.0
2153,3.6204,119800.0
2154,2.9808,89600.0
2155,2.3194,90600.0
2156,1.7,69000.0
2157,3.4861,112500.0
2158,2.6852,70800.0
2159,1.6168,71800.0
2160,1.8299,57800.0
2161,3.6,83200.0
2162,1.8,60400.0
2163,3.087,88200.0
2164,3.4297,112500.0
2165,3.2813,105400.0
2166,2.1618,55300.0
2167,2.7917,82800.0
2168,3.8056,165400.0
2169,1.3221,61200.0
2170,7.5,256200.0
2171,5.1781,122500.0
2172,6.7181,160300.0
2173,4.8036,141600.0
2174,4.7622,89300.0
2175,3.3239,91300.0
2176,5.5842,88900.0
2177,5.5405,119300.0
2178,4.2132,96500.0
2179,3.3942,72100.0
2180,4.6726,107800.0
2181,3.755,68000.0
2182,3.6563,88800.0
2183,2.9565,73000.0
2184,2.5595,67900.0
2185,10.5144,345900.0
2186,8.9669,213900.0
2187,8.7716,229200.0
2188,6.8645,195900.0
2189,6.9903,141200.0
2190,5.3241,123000.0
2191,7.4201,229700.0
2192,6.1175,144700.0
2193,5.5357,167700.0
2194,7.2909,155600.0
2195,5.2809,151500.0
2196,5.0698,150900.0
2197,7.7062,188300.0
2198,8.3608,187300.0
2199,8.2737,193500.0
2200,5.9897,123600.0
2201,5.3886,125300.0
2202,3.2569,124400.0
2203,3.2147,111900.0
2204,2.8274,79500.0
2205,4.2071,128300.0
2206,1.9511,54000.0
2207,1.7926,51700.0
2208,3.7656,145000.0
2209,4.2304,94400.0
2210,5.4868,158800.0
2211,3.3229,119300.0
2212,4.049,126000.0
2213,5.6445,135500.0
2214,2.3667,69300.0
2215,3.2143,93000.0
2216,4.3315,95800.0
2217,2.2215,72200.0
2218,3.4167,105200.0
2219,1.7708,53500.0
2220,3.4542,121200.0
2221,5.4513,143300.0
2222,6.3359,169300.0
2223,6.1575,160100.0
2224,3.8571,90100.0
2225,2.9471,99500.0
2226,3.5958,88800.0
2227,3.125,80800.0
2228,3.4074,72700.0
2229,2.0469,66900.0
2230,3.3272,65600.0
2231,2.5223,66200.0
2232,1.3385,58800.0
2233,3.3447,71400.0
2234,1.9575,67000.0
2235,2.0324,55500.0
2236,3.0,79700.0
2237,2.6055,69200.0
2238,2.6522,65900.0
2239,1.6854,64700.0
2240,2.9506,73800.0
2241,1.9386,67500.0
2242,2.03,58800.0
2243,3.5542,96500.0
2244,2.4167,71900.0
2245,5.187,153800.0
2246,3.069,69600.0
